Mem_used,Mem_free,Mem_total,Mem_Disp,Date,Time,Elapsed_time,trend,seasonal,residual,Aging_Label
1442124,3077464,7088316,5401108,2022-12-23,06:04:51,55285,1437738.3860648377,189.23334879322653,4196.380586369196,0.0
1443844,3075728,7088316,5399388,2022-12-23,06:04:56,55290,1437712.1235101349,2466.7581942465476,3665.1182956185658,0.0
1437528,3082028,7088316,5405704,2022-12-23,06:05:01,55295,1437685.8876423913,291.8888816261265,-449.7765240173321,0.0
1434488,3085068,7088316,5408744,2022-12-23,06:05:06,55300,1437659.6785429535,-1318.3369635952577,-1853.3415793580934,0.0
1432272,3087256,7088316,5410956,2022-12-23,06:05:11,55305,1437633.4962930155,-1221.3624242435733,-4140.133868772071,0.0
1434304,3085212,7088316,5408924,2022-12-23,06:05:16,55310,1437607.3409734417,-390.25008929164983,-2913.090884150006,0.0
1435824,3083676,7088316,5407408,2022-12-23,06:05:21,55315,1437581.2126648154,80.269720772644,-1837.4823855881114,0.0
1425812,3093676,7088316,5417408,2022-12-23,06:05:26,55320,1437555.1114476533,-3542.272056876402,-8200.839390776819,0.0
1426884,3092592,7088316,5416348,2022-12-23,06:05:31,55325,1437529.0374020406,-4099.793232804002,-6545.2441692366265,0.0
1432692,3086772,7088316,5410540,2022-12-23,06:05:36,55330,1437502.9906080086,185.74176151422654,-4996.732369522797,0.0
1438992,3080468,7088316,5404240,2022-12-23,06:05:41,55335,1437476.9711451584,1768.5303546652353,-253.5014998235274,0.0
1441496,3077948,7088316,5401736,2022-12-23,06:05:46,55340,1437450.9790929926,972.7009191306563,3072.3199878768064,0.0
1443248,3076184,7088316,5400052,2022-12-23,06:05:51,55345,1437425.0145305383,1087.3099850238382,4735.675484437728,0.0
1442060,3077344,7088316,5401236,2022-12-23,06:05:56,55350,1437399.0775365334,1924.0928856921491,2736.829577774508,0.0
1433500,3085888,7088316,5409796,2022-12-23,06:06:01,55355,1437373.1681891934,-1990.8364480193486,-1882.3317411739845,0.0
1436564,3082808,7088316,5406732,2022-12-23,06:06:06,55360,1437347.2865662444,-610.6988482292173,-172.58771801530384,0.0
1431684,3087676,7088316,5411612,2022-12-23,06:06:11,55365,1437321.4327448786,-1227.4781479149888,-4409.954596963478,0.0
1433964,3085384,7088316,5409264,2022-12-23,06:06:16,55370,1437295.6068017671,75.2863810162217,-3406.8931827833876,0.0
1435464,3083868,7088316,5407764,2022-12-23,06:06:21,55375,1437269.8088130713,-898.9589309526899,-906.8498821186367,0.0
1436692,3082624,7088316,5406536,2022-12-23,06:06:26,55380,1437244.0388545103,371.8070136409609,-923.8458681511693,0.0
1431860,3087444,7088316,5411368,2022-12-23,06:06:31,55385,1437218.2970015195,-436.87644643595877,-4921.420555083547,0.0
1433156,3086140,7088316,5410064,2022-12-23,06:06:36,55390,1437192.5833292878,-1507.369991412728,-2529.213337875204,0.0
1434984,3084292,7088316,5408236,2022-12-23,06:06:41,55395,1437166.8979125028,-4627.500378919661,2444.602466417011,0.0
1435220,3084044,7088316,5408000,2022-12-23,06:06:46,55400,1437141.2408260927,-2969.902792268327,1048.6619661757722,0.0
1437804,3081444,7088316,5405416,2022-12-23,06:06:51,55405,1437115.61214458,-840.4033182516617,1528.791173671605,0.0
1440392,3078840,7088316,5402816,2022-12-23,06:06:56,55410,1437090.011942512,641.9122010285485,2660.07585645956,0.0
1436596,3082628,7088316,5406624,2022-12-23,06:07:01,55415,1437064.4402944304,-2916.7385012809814,2448.2982068506535,0.0
1431824,3087380,7088316,5411396,2022-12-23,06:07:06,55420,1437038.8972747205,-2196.2436830847155,-3018.65359163587,0.0
1432936,3086260,7088316,5410284,2022-12-23,06:07:11,55425,1437013.382957779,681.0799116635167,-4758.462869442534,0.0
1423608,3095576,7088316,5419612,2022-12-23,06:07:17,55430,1436987.8974181241,-1252.9590982471173,-12126.938319877023,0.0
1426244,3092924,7088316,5416976,2022-12-23,06:07:22,55435,1436962.4407306998,1555.7365876559722,-12274.177318355767,0.0
1430080,3089072,7088316,5413140,2022-12-23,06:07:27,55440,1436937.012970982,477.0661748428125,-7334.0791458247695,0.0
1431628,3087512,7088316,5411592,2022-12-23,06:07:32,55445,1436911.6142149642,406.45002750168817,-5690.064242465887,0.0
1425444,3093680,7088316,5417776,2022-12-23,06:07:37,55450,1436886.2445389007,310.85828870591007,-11753.10282760649,0.0
1426552,3092560,7088316,5416668,2022-12-23,06:07:42,55455,1436860.9040192843,-174.53636912188114,-10134.367650162429,0.0
1428076,3091024,7088316,5415144,2022-12-23,06:07:47,55460,1436835.592732487,1208.0445349929764,-9967.637267479906,0.0
1429908,3089176,7088316,5413312,2022-12-23,06:07:52,55465,1436810.3107552154,3188.154196374592,-10090.464951589936,0.0
1429976,3089096,7088316,5413244,2022-12-23,06:07:57,55470,1436785.0581639076,3479.321770460501,-10288.37993436819,0.0
1431092,3087964,7088316,5412128,2022-12-23,06:08:02,55475,1436759.8350354007,1558.3099399169319,-7226.144975317642,0.0
1435848,3083196,7088316,5407372,2022-12-23,06:08:07,55480,1436734.641446379,3307.8689297868086,-4194.510376165854,0.0
1437816,3081216,7088316,5405404,2022-12-23,06:08:12,55485,1436709.4774734895,3169.4798155919752,-2062.9572890815325,0.0
1437876,3081140,7088316,5405340,2022-12-23,06:08:17,55490,1436684.343193697,-295.8446947546229,1487.5015010575298,0.0
1443400,3075596,7088316,5399816,2022-12-23,06:08:22,55495,1436659.2386837031,3301.4252538816545,3439.33606241527,0.0
1437888,3081096,7088316,5405328,2022-12-23,06:08:27,55500,1436634.16402015,1641.5980383021204,-387.76205845200457,0.0
1440928,3078044,7088316,5402288,2022-12-23,06:08:32,55505,1436609.1192792393,2061.657425115215,2257.2232956455555,0.0
1442760,3076196,7088316,5400456,2022-12-23,06:08:37,55510,1436584.1045367527,3798.448193528672,2377.4472697186284,0.0
1443436,3075508,7088316,5399780,2022-12-23,06:08:42,55515,1436559.1198682417,5672.09462909397,1204.7855026642792,0.0
1444080,3074848,7088316,5399136,2022-12-23,06:08:47,55520,1436534.165348819,5155.437018069595,2390.397633111337,0.0
1439688,3079232,7088316,5403528,2022-12-23,06:08:52,55525,1436509.2410531694,169.08458456812258,3009.674362262478,0.0
1441536,3077364,7088316,5401680,2022-12-23,06:08:57,55530,1436484.347055831,2411.5539235570636,2640.0990206119604,0.0
1438564,3080324,7088316,5404652,2022-12-23,06:09:02,55535,1436459.483431219,1332.487561665444,772.0290071156342,0.0
1439904,3078964,7088316,5403312,2022-12-23,06:09:07,55540,1436434.6502535844,2729.285643559177,740.0641028564423,0.0
1433560,3085296,7088316,5409656,2022-12-23,06:09:12,55545,1436409.8475971501,3283.9512341622913,-6133.7988313124515,0.0
1431664,3087180,7088316,5411552,2022-12-23,06:09:17,55550,1436385.0755364343,2431.978157272193,-7153.053693706403,0.0
1435240,3083588,7088316,5407976,2022-12-23,06:09:22,55555,1436360.3341457658,1887.0720726834197,-3007.4062184491195,0.0
1431624,3087192,7088316,5411592,2022-12-23,06:09:27,55560,1436335.6234997807,884.7996819581897,-5596.423181738937,0.0
1433680,3085120,7088316,5409536,2022-12-23,06:09:32,55565,1436310.9436728628,2740.9693682092507,-5371.913041072199,0.0
1431636,3087148,7088316,5411576,2022-12-23,06:09:37,55570,1436286.2947399232,1136.2844132867729,-5786.579153209925,0.0
1435492,3083276,7088316,5407656,2022-12-23,06:09:43,55575,1436261.6767759693,1956.252906949043,-2725.9296829183586,0.0
1436156,3082600,7088316,5406992,2022-12-23,06:09:48,55580,1436237.0898562395,1971.1502867585905,-2052.2401429980528,0.0
1437956,3080784,7088316,5405192,2022-12-23,06:09:53,55585,1436212.5340561054,2408.099567977596,-664.6336240831297,0.0
1435232,3083496,7088316,5407916,2022-12-23,06:09:58,55590,1436188.00945122,3364.1543596130123,-4320.163810833124,0.0
1434596,3084124,7088316,5408552,2022-12-23,06:10:03,55595,1436163.5161173164,-1968.3947011520734,400.8785838356707,0.0
1435040,3083660,7088316,5408108,2022-12-23,06:10:08,55600,1436139.0541300187,-530.8308834967579,-568.223246522015,0.0
1432776,3085912,7088316,5410372,2022-12-23,06:10:13,55605,1436114.6235653549,-2889.633553228827,-448.99001212604344,0.0
1434836,3083840,7088316,5408312,2022-12-23,06:10:18,55610,1436090.2244992359,-1577.3368951316606,323.11239589587785,0.0
1436172,3082488,7088316,5406976,2022-12-23,06:10:23,55615,1436065.8570077098,741.5642331566253,-635.4212408664171,0.0
1435992,3082652,7088316,5407156,2022-12-23,06:10:28,55620,1436041.5211668604,2954.317946474832,-3003.839113335125,0.0
1436896,3081732,7088316,5406252,2022-12-23,06:10:33,55625,1436017.2170528458,3807.6231202578037,-2928.840173103614,0.0
1433368,3085248,7088316,5409848,2022-12-23,06:10:38,55630,1435992.9447415478,4298.875579712195,-6923.82032126002,0.0
1438508,3080096,7088316,5404708,2022-12-23,06:10:43,55635,1435968.7043087431,3291.6587128826277,-752.3630216256715,0.0
1432148,3086444,7088316,5411068,2022-12-23,06:10:48,55640,1435944.495830135,1783.0729237937492,-5579.568753928645,0.0
1435844,3082732,7088316,5407372,2022-12-23,06:10:53,55645,1435920.3193811618,673.004023310496,-749.3234044723213,0.0
1439868,3078696,7088316,5403348,2022-12-23,06:10:58,55650,1435896.1750372676,3158.7220359114644,813.1029268209822,0.0
1434392,3084160,7088316,5408828,2022-12-23,06:11:03,55655,1435872.0628738573,1808.2642463534685,-3288.3271202107426,0.0
1434452,3084084,7088316,5408768,2022-12-23,06:11:08,55660,1435847.982965823,1614.8888924971304,-3010.871858320199,0.0
1432856,3085660,7088316,5410364,2022-12-23,06:11:13,55665,1435823.9353880244,973.0026957465427,-3940.9380837709177,0.0
1435104,3083400,7088316,5408116,2022-12-23,06:11:18,55670,1435799.9202145487,3454.9056862439998,-4150.82590079261,0.0
1432748,3085740,7088316,5410472,2022-12-23,06:11:23,55675,1435775.9375191648,2954.5870396020346,-5982.524558766745,0.0
1433632,3084844,7088316,5409588,2022-12-23,06:11:28,55680,1435751.98737509,4136.943987902543,-6256.931362992385,0.0
1435020,3083444,7088316,5408348,2022-12-23,06:11:33,55685,1435728.0698553817,1705.6536268694363,-2413.7234822511673,0.0
1435572,3082876,7088316,5407716,2022-12-23,06:11:38,55690,1435704.185032823,2437.4774686153364,-2569.662501438288,0.0
1437100,3081320,7088316,5406180,2022-12-23,06:11:43,55695,1435680.332979878,2698.4978718342527,-1278.8308517122641,0.0
1437940,3080464,7088316,5405340,2022-12-23,06:11:48,55700,1435656.5137690308,3550.4009470268975,-1266.9147160577122,0.0
1436480,3081912,7088316,5406800,2022-12-23,06:11:53,55705,1435632.7274725668,1382.6799028442783,-535.4073754111305,0.0
1438520,3079856,7088316,5404756,2022-12-23,06:11:58,55710,1435608.974162445,5202.676386290486,-2291.6505487354007,0.0
1439760,3078604,7088316,5403520,2022-12-23,06:12:03,55715,1435585.2539103557,6566.929016059519,-2392.182926415233,0.0
1438252,3080096,7088316,5405024,2022-12-23,06:12:09,55720,1435561.5667877162,6320.320319897706,-3629.887107613962,0.0
1436192,3082128,7088316,5407072,2022-12-23,06:12:14,55725,1435537.9128656995,5838.783370387462,-5184.696236087009,0.0
1437076,3081232,7088316,5406188,2022-12-23,06:12:19,55730,1435514.292214784,6245.108241245943,-4683.400456029922,0.0
1436808,3081496,7088316,5406468,2022-12-23,06:12:24,55735,1435490.704905206,3175.6838274918746,-1858.3887326980475,0.0
1437884,3080408,7088316,5405392,2022-12-23,06:12:29,55740,1435467.151006522,2657.3562178843276,-240.5072244061157,0.0
1435792,3082484,7088316,5407484,2022-12-23,06:12:34,55745,1435443.630587687,4091.7209067087606,-3743.3514943958726,0.0
1424660,3093604,7088316,5418616,2022-12-23,06:12:39,55750,1435420.1437166573,-1167.5235089974994,-9592.6202076599,0.0
1426456,3091792,7088316,5416816,2022-12-23,06:12:44,55755,1435396.6904609129,1194.6560098196437,-10135.346470732475,0.0
1428316,3089920,7088316,5414960,2022-12-23,06:12:49,55760,1435373.2708873153,2548.1718510359815,-9605.44273835118,0.0
1422612,3095604,7088316,5420772,2022-12-23,06:12:54,55765,1435349.8850623711,1846.5183318766292,-14584.40339424787,0.0
1429904,3088300,7088316,5413480,2022-12-23,06:12:59,55770,1435326.5330523467,4607.357347940419,-10029.890400286997,0.0
1433568,3084624,7088316,5409816,2022-12-23,06:13:04,55775,1435303.2149234773,2499.5213052196164,-4234.736228696769,0.0
1431276,3086904,7088316,5412108,2022-12-23,06:13:09,55780,1435279.9307418764,1863.9541730066182,-5867.884914882947,0.0
1433468,3084696,7088316,5409916,2022-12-23,06:13:14,55785,1435256.680573744,2554.672025400386,-4343.352599144448,0.0
1428188,3089960,7088316,5415196,2022-12-23,06:13:19,55790,1435233.464485375,2324.027931259792,-9369.49241663469,0.0
1430216,3087916,7088316,5413164,2022-12-23,06:13:24,55795,1435210.2825429665,3563.1127535065593,-8557.395296473056,0.0
1428384,3089732,7088316,5414996,2022-12-23,06:13:29,55800,1435187.13481295,2643.00008367078,-9446.134896620642,0.0
1430248,3087856,7088316,5413132,2022-12-23,06:13:34,55805,1435164.0213618616,2556.053960089553,-7472.075321951183,0.0
1432612,3085476,7088316,5410768,2022-12-23,06:13:39,55810,1435140.9422559391,907.1437818542636,-3436.0860377934296,0.0
1432608,3085464,7088316,5410772,2022-12-23,06:13:44,55815,1435117.897561451,3351.161558222347,-5861.059119673213,0.0
1426028,3092036,7088316,5417352,2022-12-23,06:13:49,55820,1435094.88734446,397.77058481347655,-9464.657929273555,0.0
1419500,3098548,7088316,5423880,2022-12-23,06:13:54,55825,1435071.9116709102,20.1477598041256,-15592.059430714231,0.0
1422256,3095780,7088316,5421124,2022-12-23,06:13:59,55830,1435048.970606465,1439.2987269173268,-14232.269333382137,0.0
1423836,3094184,7088316,5419544,2022-12-23,06:14:04,55835,1435026.0642169248,-688.7493248261417,-10501.314892098773,0.0
1425416,3092588,7088316,5417964,2022-12-23,06:14:09,55840,1435003.1925679143,-526.3826384109617,-9060.80992950336,0.0
1426692,3091296,7088316,5416684,2022-12-23,06:14:14,55845,1434980.3557248737,199.02451922419397,-8487.380244097905,0.0
1431620,3086340,7088316,5411748,2022-12-23,06:14:19,55850,1434957.5537532263,2482.430674666049,-5819.98442789237,0.0
1429540,3088404,7088316,5413828,2022-12-23,06:14:24,55855,1434934.7867181634,2377.772313056953,-7772.559031220386,0.0
1427912,3090016,7088316,5415452,2022-12-23,06:14:29,55860,1434912.05468448,3817.2187612714,-10817.273445751285,0.0
1427628,3090288,7088316,5415736,2022-12-23,06:14:34,55865,1434889.3577167774,1824.5423394178688,-9085.900056195213,0.0
1427336,3090564,7088316,5416028,2022-12-23,06:14:40,55870,1434866.695879041,-2053.596356174149,-5477.099522866774,0.0
1421688,3096200,7088316,5421676,2022-12-23,06:14:45,55875,1434844.0692348317,-2515.5539859087153,-10640.515248923097,0.0
1423992,3093880,7088316,5419372,2022-12-23,06:14:50,55880,1434821.4778474057,-3965.0099240267823,-6864.4679233790375,0.0
1421308,3096552,7088316,5422056,2022-12-23,06:14:55,55885,1434798.9217798363,-3359.6419401481494,-10131.279839688214,0.0
1424032,3093812,7088316,5419332,2022-12-23,06:15:00,55890,1434776.4010949945,-2024.421489054015,-8719.979605940403,0.0
1428044,3089780,7088316,5415320,2022-12-23,06:15:05,55895,1434753.9158559511,359.4149532110314,-7069.330809162231,0.0
1429372,3088436,7088316,5413996,2022-12-23,06:15:10,55900,1434731.4661255812,-368.2073021490503,-4991.258823432028,0.0
1424268,3093528,7088316,5419100,2022-12-23,06:15:15,55905,1434709.0519671398,-600.0458608742854,-9841.006106265588,0.0
1425376,3092408,7088316,5417992,2022-12-23,06:15:20,55910,1434686.6734440716,171.67445611053574,-9482.347900182009,0.0
1429388,3088380,7088316,5413980,2022-12-23,06:15:25,55915,1434664.3306198923,263.450838546319,-5539.781458438607,0.0
1433604,3084156,7088316,5409764,2022-12-23,06:15:30,55920,1434642.02355811,2192.6937548980527,-3230.71731300815,0.0
1432568,3085168,7088316,5410800,2022-12-23,06:15:35,55925,1434619.7523225078,639.8055776348128,-2691.557900142623,0.0
1427592,3090132,7088316,5415772,2022-12-23,06:15:40,55930,1434597.5169763896,347.1343271190751,-7352.651303508552,0.0
1429108,3088600,7088316,5414256,2022-12-23,06:15:45,55935,1434575.3175830927,1025.3397824198921,-6492.6573655125685,0.0
1430628,3087068,7088316,5412740,2022-12-23,06:15:50,55940,1434553.1542054166,1054.1861527147444,-4979.340358131332,0.0
1431988,3085696,7088316,5411376,2022-12-23,06:15:55,55945,1434531.0269058994,-450.3961748545894,-2092.630731044803,0.0
1433472,3084196,7088316,5409896,2022-12-23,06:16:00,55950,1434508.9357465964,1776.3387893344304,-2813.2745359309483,0.0
1434484,3083172,7088316,5408884,2022-12-23,06:16:05,55955,1434486.8807894199,498.8204914341299,-501.7012808539439,0.0
1435280,3082364,7088316,5408088,2022-12-23,06:16:10,55960,1434464.8620958603,-503.8756112391835,1319.0135153788142,0.0
1433124,3084504,7088316,5410240,2022-12-23,06:16:15,55965,1434442.8797274027,-443.94376525447683,-874.9359621482436,0.0
1427816,3089796,7088316,5415548,2022-12-23,06:16:20,55970,1434420.933745052,-4677.296858231346,-1927.6368868206628,0.0
1430128,3087472,7088316,5413236,2022-12-23,06:16:25,55975,1434399.0242097143,-2330.2841993349425,-1940.740010379348,0.0
1431196,3086384,7088316,5412172,2022-12-23,06:16:30,55980,1434377.1511818084,-2024.6941302996547,-1156.4570515088271,0.0
1433708,3083868,7088316,5409728,2022-12-23,06:16:35,55985,1434355.3147215985,-1000.4030707493001,353.0883491507266,0.0
1425908,3091648,7088316,5417520,2022-12-23,06:16:40,55990,1434333.5148893015,-1864.606974093662,-6560.90791520779,0.0
1427912,3089636,7088316,5415512,2022-12-23,06:16:45,55995,1434311.7517448307,-601.4335108282846,-5798.3182340024505,0.0
1430384,3087144,7088316,5413036,2022-12-23,06:16:50,56000,1434290.0253478982,462.2192373267099,-4368.244585224893,0.0
1431084,3086428,7088316,5412340,2022-12-23,06:16:55,56005,1434268.3357582667,2137.712579237792,-5322.0483375045005,0.0
1431648,3085852,7088316,5411776,2022-12-23,06:17:00,56010,1434246.6830356182,2707.4697466189964,-5306.152782237157,0.0
1432920,3084564,7088316,5410500,2022-12-23,06:17:06,56015,1434225.0672399942,5505.088916114782,-6810.1561561089475,0.0
1432004,3085468,7088316,5411416,2022-12-23,06:17:11,56020,1434203.4884314192,4105.2607912606545,-6304.749222679995,0.0
1434764,3082692,7088316,5408656,2022-12-23,06:17:16,56025,1434181.9466701208,3698.6240282431313,-3116.5706983639393,0.0
1432040,3085400,7088316,5411380,2022-12-23,06:17:21,56030,1434160.4420162342,4137.586892138856,-6258.0289083730895,0.0
1426268,3091156,7088316,5417152,2022-12-23,06:17:26,56035,1434138.974530075,2472.829875311432,-10343.804405386327,0.0
1424248,3093164,7088316,5419172,2022-12-23,06:17:31,56040,1434117.5442717734,-1444.9483833400413,-8424.59588843328,0.0
1426804,3090596,7088316,5416616,2022-12-23,06:17:36,56045,1434096.1513016562,-2261.1971597273623,-5030.954141928814,0.0
1427112,3090272,7088316,5416308,2022-12-23,06:17:41,56050,1434074.7956801967,-6292.632749557443,-670.1629306392279,0.0
1429356,3088020,7088316,5414064,2022-12-23,06:17:46,56055,1434053.4774678394,-5095.880540829107,398.4030729897786,0.0
1427264,3090092,7088316,5416156,2022-12-23,06:17:51,56060,1434032.1967246425,-3872.129806512943,-2896.066918129567,0.0
1422956,3094388,7088316,5420464,2022-12-23,06:17:56,56065,1434010.9535105517,-3295.4968687604887,-7759.456641791156,0.0
1424384,3092944,7088316,5419036,2022-12-23,06:18:01,56070,1433989.747885228,-2391.88385054321,-7213.864034684608,0.0
1425984,3091332,7088316,5417436,2022-12-23,06:18:06,56075,1433968.5799077842,-4908.117239907524,-3076.4626678766217,0.0
1428536,3088768,7088316,5414884,2022-12-23,06:18:11,56080,1433947.4496373937,-3067.157552637874,-2344.2920847558416,0.0
1423200,3094088,7088316,5420220,2022-12-23,06:18:16,56085,1433926.3571322972,-3584.518919951559,-7141.838212345727,0.0
1425652,3091624,7088316,5417768,2022-12-23,06:18:21,56090,1433905.302450283,-3081.763756905976,-5171.53869337705,0.0
1420364,3096896,7088316,5423056,2022-12-23,06:18:26,56095,1433884.2856484787,-3881.4077263931854,-9638.87792208558,0.0
1417684,3099564,7088316,5425736,2022-12-23,06:18:31,56100,1433863.3067834708,-7033.717749450475,-9145.589034020202,0.0
1419508,3097724,7088316,5423912,2022-12-23,06:18:36,56105,1433842.3659113979,-5806.418188821784,-8527.947722576093,0.0
1421820,3095400,7088316,5421600,2022-12-23,06:18:41,56110,1433821.4630880253,-5517.009726314654,-6484.453361710766,0.0
1423624,3093580,7088316,5419796,2022-12-23,06:18:46,56115,1433800.5983684815,-2454.980265295599,-7721.618103185901,0.0
1429968,3087224,7088316,5413452,2022-12-23,06:18:51,56120,1433779.771807436,-860.9743324530626,-2950.7974749829154,0.0
1436088,3081092,7088316,5407332,2022-12-23,06:18:56,56125,1433758.9834590391,-965.0571946121545,3294.073735573096,0.0
1431000,3086164,7088316,5412420,2022-12-23,06:19:01,56130,1433738.2333769493,-1159.1950127839837,-1579.0383641652297,0.0
1435608,3081544,7088316,5407812,2022-12-23,06:19:06,56135,1433717.5216142528,2567.5996792236137,-677.1212934765499,0.0
1434624,3082508,7088316,5408792,2022-12-23,06:19:11,56140,1433696.8482235677,3369.094503068216,-2441.94272663584,0.0
1437184,3079936,7088316,5406232,2022-12-23,06:19:16,56145,1433676.2132570841,5712.880837195659,-2205.094094279688,0.0
1427620,3089484,7088316,5415796,2022-12-23,06:19:21,56150,1433655.6167667636,3554.980909156588,-9590.597675920231,0.0
1425584,3091508,7088316,5417832,2022-12-23,06:19:26,56155,1433635.0588044033,1515.5999873646256,-9566.658791767899,0.0
1431096,3085984,7088316,5412320,2022-12-23,06:19:31,56160,1433614.539421814,1927.9612387337118,-4446.500660547754,0.0
1430772,3086292,7088316,5412644,2022-12-23,06:19:37,56165,1433594.0586706782,2616.7530614237985,-5438.811732101953,0.0
1425156,3091864,7088316,5418252,2022-12-23,06:19:42,56170,1433573.616602598,727.3559312430771,-9144.972533841152,0.0
1419912,3097108,7088316,5423504,2022-12-23,06:19:47,56175,1433553.213269191,-19.11837330040248,-13622.094895890681,0.0
1421060,3095944,7088316,5422356,2022-12-23,06:19:52,56180,1433532.8487221454,-3798.5744551394723,-8674.274267005967,0.0
1422460,3094528,7088316,5420960,2022-12-23,06:19:57,56185,1433512.5230134134,-1729.555109683838,-9322.967903729528,0.0
1421668,3095296,7088316,5421740,2022-12-23,06:20:02,56190,1433492.2361949105,-1071.9042569529188,-10752.331937957555,0.0
1423736,3093224,7088316,5419684,2022-12-23,06:20:07,56195,1433471.9883188235,169.26223272628567,-9905.250551549718,0.0
1420168,3096780,7088316,5423252,2022-12-23,06:20:12,56200,1433451.779437121,-2524.7844527862326,-10758.9949843348,0.0
1417780,3099156,7088316,5425640,2022-12-23,06:20:17,56205,1433431.6096013973,-3757.554477308938,-11894.055124088423,0.0
1422588,3094340,7088316,5420828,2022-12-23,06:20:22,56210,1433411.478863026,-4207.030894219218,-6616.447968806839,0.0
1422328,3094580,7088316,5421088,2022-12-23,06:20:27,56215,1433391.3872731193,-2993.946745915397,-8069.4405272039585,0.0
1418780,3098112,7088316,5424636,2022-12-23,06:20:32,56220,1433371.334882782,-5776.79593135833,-8814.538951423718,0.0
1427276,3089604,7088316,5416140,2022-12-23,06:20:37,56225,1433351.3217429023,-1797.7869061508352,-4277.534836751409,0.0
1433096,3083764,7088316,5410316,2022-12-23,06:20:42,56230,1433331.3479042558,1139.115860485703,-1374.4637647415511,0.0
1432372,3084476,7088316,5411040,2022-12-23,06:20:47,56235,1433311.4134172064,2032.249476216807,-2971.662893423112,0.0
1429992,3086840,7088316,5413420,2022-12-23,06:20:52,56240,1433291.518331947,2282.0701681984056,-5581.588500145357,0.0
1430768,3086056,7088316,5412644,2022-12-23,06:20:57,56245,1433271.662698482,219.91783017487296,-2723.5805286567193,0.0
1435288,3081504,7088316,5408116,2022-12-23,06:21:02,56250,1433251.8465662615,1299.8498445357573,736.3035892026965,0.0
1435792,3080980,7088316,5407612,2022-12-23,06:21:07,56255,1433232.0699843224,1695.2678673861076,864.6621482914779,0.0
1435508,3081260,7088316,5407896,2022-12-23,06:21:12,56260,1433212.3330011803,1084.6453678641715,1211.0216309553944,0.0
1429976,3086772,7088316,5413428,2022-12-23,06:21:17,56265,1433192.6356649909,-258.14191222302793,-2958.4937527677976,0.0
1423592,3093144,7088316,5419812,2022-12-23,06:21:22,56270,1433172.9780233565,-1232.4271059809175,-8348.5509173756,0.0
1418372,3098348,7088316,5425032,2022-12-23,06:21:27,56275,1433153.360123615,-4248.3997642316135,-10532.960359383374,0.0
1424496,3092216,7088316,5418908,2022-12-23,06:21:32,56280,1433133.782012551,-3120.6841379783136,-5517.097874572733,0.0
1426048,3090648,7088316,5417356,2022-12-23,06:21:37,56285,1433114.2437365071,-4392.260523978993,-2673.983212528052,0.0
1422836,3093844,7088316,5420568,2022-12-23,06:21:42,56290,1433094.7453411717,-4213.355933243933,-6045.389407927869,0.0
1420316,3096352,7088316,5423088,2022-12-23,06:21:47,56295,1433075.286871616,-7981.637984810095,-4777.648886805866,0.0
1420716,3095932,7088316,5422688,2022-12-23,06:21:52,56300,1433055.868372358,-6521.438163679601,-5818.430208678357,0.0
1422500,3094136,7088316,5420904,2022-12-23,06:21:57,56305,1433036.489887026,-5826.849978427838,-4709.639908598037,0.0
1423828,3092792,7088316,5419576,2022-12-23,06:22:02,56310,1433017.1514586033,-4831.42890140835,-4357.722557194997,0.0
1427616,3088988,7088316,5415784,2022-12-23,06:22:08,56315,1432997.8531293406,-4404.584999218594,-977.2681301219855,0.0
1429844,3086736,7088316,5413560,2022-12-23,06:22:13,56320,1432978.5949412456,-2092.7534723597937,-1041.8414688857738,0.0
1427752,3088816,7088316,5415652,2022-12-23,06:22:18,56325,1432959.376935878,-2240.716610420058,-2966.6603254580405,0.0
1427716,3088844,7088316,5415688,2022-12-23,06:22:23,56330,1432940.1991544876,446.14481114875485,-5670.343965636333,0.0
1428472,3088080,7088316,5414932,2022-12-23,06:22:28,56335,1432921.0616378356,-419.53139894780975,-4029.530238887761,0.0
1421424,3095116,7088316,5421980,2022-12-23,06:22:33,56340,1432901.964426371,-1325.3386107844099,-10152.625815586653,0.0
1420820,3095704,7088316,5422652,2022-12-23,06:22:38,56345,1432882.9075601299,-4280.979569710043,-7781.92799041979,0.0
1414808,3101704,7088316,5428672,2022-12-23,06:22:43,56350,1432863.8910789986,-6628.087177364513,-11427.803901633946,0.0
1420340,3096156,7088316,5423140,2022-12-23,06:22:48,56355,1432844.9150224885,-3272.361203429806,-9232.553819058696,0.0
1423880,3092592,7088316,5419600,2022-12-23,06:22:53,56360,1432825.9794300117,-3203.856179665469,-5742.123250346165,0.0
1424096,3092372,7088316,5419380,2022-12-23,06:22:58,56365,1432807.084340986,-7179.386721396204,-1531.697619589977,0.0
1431684,3084772,7088316,5411796,2022-12-23,06:23:03,56370,1432788.2297950168,-4665.356696159821,3561.1269011429977,0.0
1426164,3090280,7088316,5417316,2022-12-23,06:23:08,56375,1432769.4158313842,-6435.63829534364,-169.77753604063764,0.0
1419404,3097024,7088316,5424076,2022-12-23,06:23:13,56380,1432750.6424894358,-8016.617123385933,-5330.025366049958,0.0
1423156,3093256,7088316,5420324,2022-12-23,06:23:18,56385,1432731.9098079954,-6101.394873065528,-3474.5149349297862,0.0
1422680,3093704,7088316,5420788,2022-12-23,06:23:23,56390,1432713.2178257299,-6509.483401646987,-3523.734424082795,0.0
